OrderID,DateKey,CustomerID,RestaurantID,DeliveryPartnerID,Quantity,OrderAmount,DeliveryFee,Discount,DeliveryTime,CustomerRating,OrderStatus
58055,20250520,1059,2097,3106,3,1711.88,77.46,0.0,42,3.2,Delivered
58056,20240322,1733,2032,3082,2,499.49,68.14,0.0,63,3.0,Delivered
58057,20250821,1784,2111,3121,1,812.94,40.45,0.0,36,4.2,Delivered
58058,20240102,1032,2023,3089,1,396.77,73.04,0.0,53,4.9,Delivered
58059,20240722,1531,2024,3122,2,1338.28,17.54,0.0,57,3.3,Delivered
58060,20251023,1572,2015,3029,5,1014.68,54.81,90.92,58,3.7,Delivered
58061,20250207,1587,2037,3083,1,335.15,18.72,0.0,47,4.9,Delivered
58062,20240412,1357,2090,3090,5,2972.16,33.46,170.08,53,3.8,Delivered
58063,20250619,1419,2085,3017,1,437.95,58.72,0.0,49,3.9,Delivered
58064,20250102,1502,2085,3113,4,2055.03,78.8,68.72,52,4.4,Delivered
58065,20240730,1461,2092,3122,4,1047.4,79.22,0.0,30,3.8,Delivered
58066,20250730,1512,2105,3017,5,3336.24,28.53,182.73,64,5.0,Delivered
58067,20240727,1613,2034,3015,1,553.06,48.18,248.88,61,3.2,Delivered
58068,20240426,1128,2011,3112,5,2644.07,27.96,223.28,49,4.5,Delivered
58069,20250919,1782,2109,3097,3,999.88,56.27,0.0,19,3.8,Delivered
58070,20250422,1678,2044,3011,1,871.7,68.74,0.0,43,4.9,Delivered
58071,20240414,1761,2053,3067,3,2432.67,64.2,162.9,63,3.0,Delivered
58072,20250509,1537,2098,3086,2,1275.1,40.82,233.52,18,4.8,Delivered
58073,20240215,1221,2109,3090,4,3417.64,36.6,234.31,18,,Cancelled
58074,20241126,1505,2106,3040,1,824.14,18.02,0.0,53,3.3,Delivered
58075,20240803,1509,2071,3007,3,2411.88,73.69,0.0,40,4.7,Delivered
58076,20250506,1670,2036,3058,3,1740.61,69.46,232.13,39,3.2,Delivered
58077,20250324,1526,2103,3118,4,2793.46,27.03,74.04,47,,Cancelled
58078,20250619,1217,2079,3077,2,1275.1,70.75,0.0,63,4.8,Delivered
58079,20250525,1421,2083,3134,4,2862.44,52.33,0.0,36,4.6,Delivered
58080,20250402,1026,2109,3136,4,1233.75,16.92,191.13,31,4.1,Delivered
58081,20250630,1024,2043,3085,5,2667.91,77.34,227.25,48,4.9,Delivered
58082,20250619,1747,2060,3106,3,686.49,42.99,220.83,32,3.7,Delivered
58083,20250623,1629,2066,3014,5,2815.47,59.14,221.55,51,3.4,Delivered
58084,20250428,1329,2044,3039,3,883.31,58.09,172.3,27,3.1,Delivered
58085,20240116,1122,2116,3144,2,1463.11,48.58,152.28,19,4.3,Delivered
58086,20250724,1328,2085,3143,5,3356.29,26.26,30.44,38,3.8,Delivered
58087,20240830,1089,2043,3105,1,589.91,47.78,239.58,39,4.5,Delivered
58088,20240725,1591,2032,3090,1,437.35,76.07,77.32,47,4.1,Delivered
58089,20240927,1252,2077,3149,5,3443.08,43.25,174.87,29,4.9,Delivered
58090,20251205,1016,2091,3067,5,2655.02,25.41,81.76,33,4.7,Delivered
58091,20251230,1781,2028,3061,5,4217.17,35.26,0.0,22,4.1,Delivered
58092,20240424,1288,2082,3095,3,1129.25,44.79,187.2,22,4.6,Delivered
58093,20250802,1297,2022,3136,4,2939.35,56.84,87.75,37,3.1,Delivered
58094,20241025,1443,2021,3045,2,879.23,19.68,0.0,60,4.8,Delivered
58095,20250427,1426,2043,3003,5,4054.72,29.9,70.24,24,4.1,Delivered
58096,20250131,1686,2105,3150,4,3008.49,52.91,0.0,41,3.2,Delivered
58097,20250128,1616,2007,3032,1,843.26,76.1,0.0,50,3.7,Delivered
58098,20240315,1367,2111,3120,4,3231.96,74.84,86.96,59,3.6,Delivered
58099,20250426,1440,2024,3070,1,402.39,61.41,195.86,36,4.4,Delivered
58100,20240412,1433,2110,3118,2,1053.94,78.72,59.41,57,3.3,Delivered
58101,20241023,1031,2012,3149,5,3078.99,76.13,37.34,45,3.6,Delivered
58102,20240626,1528,2012,3096,5,2533.87,31.02,174.27,27,4.2,Delivered
58103,20240802,1385,2036,3072,4,1500.16,63.96,146.83,32,4.0,Delivered
58104,20241110,1705,2022,3111,5,2919.76,66.19,0.0,29,3.4,Delivered
58105,20240208,1408,2085,3084,5,1081.51,31.43,0.0,65,3.7,Delivered
58106,20240915,1367,2060,3037,5,4074.74,63.77,161.04,58,3.6,Delivered
58107,20251216,1291,2059,3143,4,1819.56,45.47,0.0,54,4.7,Delivered
58108,20240107,1114,2088,3094,1,292.31,27.2,0.0,49,4.9,Delivered
58109,20240218,1260,2080,3079,1,312.8,24.59,0.0,36,4.2,Delivered
58110,20250621,1023,2055,3015,3,1496.46,23.79,238.63,40,4.0,Delivered
58111,20240609,1140,2022,3128,5,2952.39,35.32,142.88,24,4.1,Delivered
58112,20240624,1594,2099,3088,2,1311.73,72.74,0.0,31,4.6,Delivered
58113,20250813,1422,2094,3079,4,3591.7,32.66,0.0,25,4.4,Delivered
58114,20240102,1531,2034,3132,5,2900.73,19.89,125.43,34,3.5,Delivered
58115,20250330,1768,2002,3010,5,2114.36,32.12,0.0,57,3.9,Delivered
58116,20251005,1140,2034,3135,3,639.51,73.27,0.0,42,3.1,Delivered
58117,20241002,1767,2075,3002,2,1745.41,69.77,51.1,26,,Cancelled
58118,20250512,1094,2089,3069,4,2360.98,18.83,131.71,47,4.0,Delivered
58119,20250920,1660,2082,3108,3,1208.93,23.41,239.15,45,3.8,Delivered
58120,20251106,1231,2037,3074,1,501.52,29.43,206.58,63,3.7,Delivered
58121,20240128,1179,2114,3098,2,549.16,21.5,183.16,18,4.6,Delivered
58122,20241128,1671,2030,3058,4,752.47,78.86,0.0,53,4.9,Delivered
58123,20240101,1161,2085,3147,1,618.92,23.4,0.0,40,4.3,Delivered
58124,20240706,1032,2110,3003,2,1679.73,52.61,0.0,44,4.1,Delivered
58125,20240225,1385,2026,3048,2,964.93,66.55,0.0,53,4.5,Delivered
58126,20250630,1167,2029,3077,4,1334.15,63.99,24.51,47,3.7,Delivered
58127,20240421,1523,2043,3012,3,554.68,50.03,133.36,51,4.7,Delivered
58128,20241105,1053,2031,3053,4,3191.87,29.03,0.0,51,5.0,Delivered
58129,20240205,1021,2015,3088,4,1253.78,34.24,193.94,28,4.1,Delivered
58130,20250314,1456,2040,3059,3,875.97,25.4,145.27,26,4.0,Delivered
58131,20251229,1433,2013,3059,1,354.61,18.73,0.0,39,4.7,Delivered
58132,20250814,1151,2014,3116,5,3143.52,34.35,0.0,21,4.8,Delivered
58133,20250817,1058,2120,3062,3,1687.28,36.99,147.7,62,4.0,Delivered
58134,20250730,1658,2090,3126,2,570.08,68.59,0.0,50,3.5,Delivered
58135,20241120,1751,2029,3113,2,1563.85,46.19,140.67,20,3.3,Delivered
58136,20251001,1607,2088,3142,5,1198.99,31.7,0.0,62,3.7,Delivered
58137,20241102,1105,2021,3095,5,3721.84,65.62,0.0,32,4.1,Delivered
58138,20250617,1223,2046,3129,3,1217.64,41.66,153.67,58,3.2,Delivered
58139,20251228,1319,2015,3020,5,3284.1,59.87,225.12,24,4.5,Delivered
58140,20250910,1752,2062,3085,5,2277.81,40.83,184.2,35,4.3,Delivered
58141,20240418,1606,2066,3108,2,1632.22,48.7,0.0,60,4.5,Delivered
58142,20250106,1350,2020,3074,5,1370.38,75.59,122.71,58,3.9,Delivered
58143,20241222,1509,2015,3125,4,2057.17,78.55,27.63,55,3.6,Delivered
58144,20240629,1006,2067,3123,1,487.86,28.8,120.69,52,3.1,Delivered
58145,20241221,1554,2008,3010,3,2406.88,30.89,0.0,65,4.8,Delivered
58146,20251106,1089,2044,3141,3,2280.9,31.64,0.0,55,4.7,Delivered
58147,20240308,1679,2006,3016,2,1259.8,41.96,143.41,46,4.3,Delivered
58148,20241018,1033,2068,3059,3,2091.91,71.75,212.29,54,,Cancelled
58149,20251122,1458,2112,3043,4,3362.86,22.68,174.89,39,4.9,Delivered
58150,20240629,1539,2077,3121,1,780.37,20.99,21.44,58,3.3,Delivered
58151,20250410,1625,2083,3115,5,799.06,35.18,0.0,57,4.9,Delivered
58152,20250309,1621,2036,3112,5,3451.35,36.1,225.87,64,4.6,Delivered
58153,20250408,1612,2039,3135,1,729.08,45.6,0.0,48,4.0,Delivered
58154,20251111,1763,2111,3130,1,462.16,38.49,0.0,30,3.5,Delivered
58155,20250617,1145,2061,3004,3,1098.41,43.09,0.0,43,4.0,Delivered
58156,20240306,1794,2092,3072,3,1036.86,78.09,21.92,41,3.2,Delivered
58157,20240121,1197,2033,3128,4,1145.76,75.36,0.0,55,4.4,Delivered
58158,20250903,1261,2029,3003,3,2130.82,34.56,0.0,44,3.9,Delivered
58159,20250118,1094,2002,3136,2,978.86,40.63,75.93,60,4.4,Delivered
58160,20250906,1525,2042,3112,4,3144.73,15.84,0.0,58,4.9,Delivered
58161,20250712,1264,2006,3079,3,1494.48,74.19,173.79,55,4.5,Delivered
58162,20240208,1378,2008,3127,2,816.61,20.69,0.0,35,4.8,Delivered
58163,20241011,1673,2106,3113,1,562.51,38.31,77.79,27,4.5,Delivered
58164,20250824,1377,2004,3073,3,1308.43,44.52,0.0,52,4.9,Delivered
58165,20250819,1504,2029,3069,5,2729.43,33.91,36.18,33,3.1,Delivered
58166,20241201,1388,2093,3074,3,2062.98,39.69,92.91,55,3.1,Delivered
58167,20240706,1031,2119,3014,1,695.75,65.36,92.54,47,4.7,Delivered
58168,20251101,1717,2089,3068,2,541.39,41.83,37.03,49,3.6,Delivered
58169,20240830,1640,2077,3137,5,1013.45,60.95,0.0,22,4.4,Delivered
58170,20240313,1291,2078,3024,4,2106.92,69.85,0.0,45,5.0,Delivered
58171,20250423,1415,2085,3036,2,955.58,78.35,145.84,38,4.2,Delivered
58172,20250714,1101,2011,3121,4,1691.48,47.01,0.0,53,4.4,Delivered
58173,20240410,1039,2059,3023,3,1966.67,39.7,186.47,61,3.1,Delivered
58174,20250528,1592,2095,3070,4,3040.49,53.63,132.31,44,3.9,Delivered
58175,20240624,1442,2079,3111,4,863.05,33.1,190.81,51,4.8,Delivered
58176,20240825,1344,2087,3040,1,341.69,20.66,172.25,55,3.4,Delivered
58177,20240228,1341,2104,3011,2,1454.58,62.92,0.0,28,4.2,Delivered
58178,20240408,1629,2055,3012,5,767.1,64.56,0.0,49,4.7,Delivered
58179,20250509,1666,2028,3131,5,2377.46,75.04,228.9,42,3.1,Delivered
58180,20250528,1382,2012,3143,4,1723.12,44.73,0.0,19,4.2,Delivered
58181,20241023,1431,2090,3054,2,1021.46,34.3,162.79,52,4.9,Delivered
58182,20240729,1024,2106,3119,3,2292.17,50.78,0.0,58,4.7,Delivered
58183,20240502,1673,2044,3074,1,828.69,69.2,87.39,25,3.2,Delivered
58184,20240816,1185,2042,3121,5,3287.49,26.96,138.73,49,3.3,Delivered
58185,20250816,1721,2063,3090,2,744.99,39.48,0.0,37,3.9,Delivered
58186,20251017,1473,2046,3012,3,1280.63,79.9,0.0,64,4.7,Delivered
58187,20250122,1003,2118,3108,1,552.1,36.55,0.0,50,3.5,Delivered
58188,20240519,1504,2077,3016,5,4184.03,34.72,0.0,46,4.7,Delivered
58189,20250624,1680,2071,3123,4,2610.72,53.41,0.0,34,3.9,Delivered
58190,20250125,1326,2008,3138,5,1929.99,28.36,212.03,48,4.9,Delivered
58191,20240926,1125,2036,3136,1,600.49,17.0,93.41,53,3.2,Delivered
58192,20240112,1402,2113,3145,3,568.94,18.22,0.0,61,,Cancelled
58193,20250123,1570,2066,3066,4,804.86,50.82,0.0,24,4.8,Delivered
58194,20241202,1428,2025,3009,3,990.72,35.45,181.4,37,4.3,Delivered
58195,20250520,1432,2032,3105,4,1000.58,37.48,82.59,30,4.7,Delivered
58196,20240415,1089,2106,3088,5,2428.88,23.64,168.97,20,4.8,Delivered
58197,20240201,1006,2095,3123,5,1305.6,77.73,0.0,57,,Cancelled
58198,20240314,1330,2038,3146,2,850.75,54.03,151.72,52,4.3,Delivered
58199,20240619,1683,2002,3147,1,434.63,20.57,25.88,40,4.9,Delivered
58200,20240309,1087,2021,3124,4,1661.55,16.89,38.76,38,4.1,Delivered
58201,20241227,1538,2077,3006,5,3290.64,63.77,174.96,44,3.1,Delivered
58202,20251010,1768,2097,3039,4,3146.33,57.8,249.63,29,3.4,Delivered
58203,20250308,1260,2066,3048,4,653.14,61.83,0.0,31,4.8,Delivered
58204,20240409,1316,2078,3026,4,3528.35,30.21,185.76,51,4.9,Delivered
58205,20251019,1719,2079,3086,2,932.84,54.21,0.0,57,4.0,Delivered
58206,20240109,1379,2084,3056,5,2448.4,21.47,0.0,42,3.0,Delivered
58207,20250727,1081,2030,3025,5,4070.12,50.33,0.0,19,4.0,Delivered
58208,20251127,1383,2090,3025,1,394.98,17.07,96.01,57,4.0,Delivered
58209,20240129,1345,2108,3023,1,513.61,18.42,0.0,64,3.7,Delivered
58210,20240423,1409,2092,3030,3,481.95,44.32,223.84,51,4.8,Delivered
58211,20250406,1730,2036,3103,1,639.35,64.79,233.99,27,3.7,Delivered
58212,20240522,1162,2002,3077,3,2429.39,54.6,0.0,61,3.3,Delivered
58213,20250124,1221,2078,3073,1,841.98,15.47,0.0,39,4.3,Delivered
58214,20250923,1399,2096,3095,2,669.22,19.75,0.0,26,4.0,Delivered
58215,20251112,1755,2029,3037,4,2802.02,57.21,0.0,62,4.3,Delivered
58216,20240605,1775,2065,3109,3,1567.12,54.33,0.0,64,3.2,Delivered
58217,20241130,1048,2079,3095,1,779.8,51.16,122.32,64,4.0,Delivered
58218,20240916,1477,2006,3118,4,2041.47,75.28,0.0,36,3.4,Delivered
58219,20240322,1644,2112,3122,2,825.97,29.24,198.54,20,4.4,Delivered
58220,20250316,1218,2107,3126,5,3599.42,63.2,0.0,43,3.4,Delivered
58221,20240620,1159,2105,3036,2,1021.21,16.43,0.0,21,4.9,Delivered
58222,20240818,1159,2065,3101,3,669.41,40.68,236.7,64,4.0,Delivered
58223,20251220,1634,2084,3125,3,2656.05,55.64,101.39,33,4.7,Delivered
58224,20240315,1315,2041,3068,3,2447.41,58.04,0.0,26,4.6,Delivered
58225,20240926,1604,2060,3105,1,276.61,23.34,0.0,57,4.9,Delivered
58226,20250917,1042,2090,3129,4,1004.88,26.99,0.0,37,3.0,Delivered
58227,20240302,1460,2081,3053,4,1590.88,65.63,0.0,54,4.3,Delivered
58228,20241115,1168,2088,3116,3,2663.61,41.84,152.2,44,4.7,Delivered
58229,20240411,1599,2006,3150,5,4196.24,63.12,0.0,56,,Cancelled
58230,20250304,1249,2115,3064,5,3222.49,28.71,0.0,20,4.8,Delivered
58231,20251222,1262,2016,3128,2,1477.09,25.83,0.0,31,4.5,Delivered
58232,20240911,1785,2097,3013,2,491.69,29.97,197.24,20,4.3,Delivered
58233,20250615,1624,2034,3137,3,2096.97,15.09,0.0,19,4.2,Delivered
58234,20250723,1684,2078,3077,1,586.0,26.87,220.29,28,3.9,Delivered
58235,20240421,1531,2012,3078,2,375.32,38.22,0.0,56,4.0,Delivered
58236,20241108,1752,2120,3079,4,621.17,56.46,0.0,25,4.1,Delivered
58237,20250405,1197,2065,3083,3,1128.76,37.79,0.0,40,3.3,Delivered
58238,20251208,1410,2006,3083,4,1840.93,79.24,23.29,49,3.5,Delivered
58239,20250406,1556,2104,3025,2,787.96,43.59,0.0,42,4.5,Delivered
58240,20240401,1220,2045,3112,5,2806.22,32.83,73.25,18,4.0,Delivered
58241,20240221,1705,2022,3098,4,2447.87,31.13,91.32,37,3.5,Delivered
58242,20250603,1032,2054,3037,5,2853.45,77.87,0.0,41,4.6,Delivered
58243,20240407,1716,2098,3115,4,909.92,77.47,0.0,29,3.6,Delivered
58244,20240823,1722,2097,3141,5,3367.41,72.38,142.6,41,3.4,Delivered
58245,20250108,1182,2024,3040,1,287.29,19.49,0.0,21,3.6,Delivered
58246,20250803,1060,2070,3011,1,453.1,60.5,234.66,63,4.8,Delivered
58247,20250710,1632,2004,3042,3,1726.71,46.01,113.22,20,4.7,Delivered
58248,20251010,1702,2070,3092,1,538.29,62.3,23.43,64,4.6,Delivered
58249,20240821,1484,2020,3062,5,2803.18,58.39,84.28,41,3.0,Delivered
58250,20240201,1714,2017,3028,1,458.87,42.66,0.0,22,4.3,Delivered
58251,20241015,1706,2065,3149,2,1327.11,24.28,243.37,61,4.5,Delivered
58252,20250929,1135,2005,3095,4,1600.68,46.92,0.0,46,4.6,Delivered
58253,20250801,1782,2064,3118,2,807.02,46.19,0.0,47,4.4,Delivered
58254,20250625,1126,2038,3073,3,1474.57,17.79,0.0,40,3.5,Delivered
58255,20240423,1318,2043,3039,3,1300.22,41.09,0.0,44,3.6,Delivered
58256,20240722,1516,2105,3135,3,1571.51,60.25,0.0,37,4.5,Delivered
58257,20240129,1316,2069,3008,2,878.43,74.59,55.3,21,5.0,Delivered
58258,20251004,1508,2075,3116,4,2870.47,34.26,0.0,21,3.3,Delivered
58259,20250418,1314,2027,3073,2,517.4,40.8,102.08,57,4.8,Delivered
58260,20251127,1525,2049,3084,1,196.47,77.97,144.75,36,4.1,Delivered
58261,20240909,1021,2084,3047,5,1915.62,32.04,177.92,62,3.6,Delivered
58262,20250120,1258,2094,3030,2,1745.87,18.84,157.67,57,4.6,Delivered
58263,20240302,1640,2044,3040,2,1476.23,63.22,47.56,57,3.3,Delivered
58264,20250529,1461,2012,3092,1,568.8,24.33,119.03,60,4.0,Delivered
58265,20250305,1280,2008,3028,4,2758.26,33.9,0.0,53,3.9,Delivered
58266,20250802,1734,2029,3105,4,3071.12,53.33,0.0,46,4.8,Delivered
58267,20250620,1349,2005,3150,1,727.53,23.51,162.69,63,3.2,Delivered
58268,20251121,1601,2109,3074,4,654.25,55.92,0.0,47,3.9,Delivered
58269,20240520,1392,2088,3045,4,2902.65,69.23,0.0,65,3.5,Delivered
58270,20241026,1038,2107,3062,1,402.55,40.93,171.23,21,3.8,Delivered
58271,20251105,1493,2035,3061,1,674.19,58.7,0.0,27,,Cancelled
58272,20241106,1781,2031,3087,1,511.21,72.74,164.71,63,3.4,Delivered
58273,20250415,1595,2113,3047,3,650.48,33.18,76.56,56,3.2,Delivered
58274,20250127,1623,2022,3054,2,660.21,59.4,0.0,35,4.6,Delivered
58275,20251003,1583,2089,3072,5,1305.71,65.49,0.0,65,4.6,Delivered
58276,20250320,1025,2044,3011,3,943.0,37.45,70.09,21,4.5,Delivered
58277,20240620,1510,2085,3027,5,4124.6,37.66,155.25,21,4.4,Delivered
58278,20250729,1629,2035,3047,1,419.87,65.76,89.78,60,4.4,Delivered
58279,20240131,1753,2008,3008,5,1453.99,31.05,0.0,26,3.8,Delivered
58280,20240216,1183,2086,3067,4,2047.16,54.03,0.0,48,3.3,Delivered
58281,20240509,1660,2109,3035,4,3593.84,56.8,44.57,33,3.3,Delivered
58282,20241217,1077,2089,3024,2,573.28,76.86,84.99,47,4.4,Delivered
58283,20250913,1697,2117,3137,2,1444.38,21.84,191.93,21,3.3,Delivered
58284,20250803,1606,2055,3144,3,2384.38,21.15,110.49,48,4.0,Delivered
58285,20240227,1247,2044,3058,1,572.27,25.17,143.75,20,4.1,Delivered
58286,20240415,1320,2076,3115,2,1788.5,64.23,0.0,56,4.2,Delivered
58287,20241125,1216,2004,3029,4,968.06,61.87,246.41,40,4.9,Delivered
58288,20251113,1463,2036,3082,1,426.1,76.94,75.37,35,,Cancelled
58289,20250117,1263,2070,3122,4,2506.62,64.36,0.0,42,3.0,Delivered
58290,20240610,1602,2013,3037,4,3391.77,40.1,0.0,58,4.0,Delivered
58291,20241012,1089,2106,3103,3,1810.62,49.36,148.5,48,,Cancelled
58292,20240311,1286,2002,3004,1,761.49,30.17,66.39,36,3.2,Delivered
58293,20250329,1475,2101,3024,2,1724.43,75.54,0.0,65,4.4,Delivered
58294,20250720,1562,2033,3025,3,1170.05,66.3,130.43,31,4.1,Delivered
58295,20250131,1349,2102,3031,5,3894.32,54.46,84.2,23,3.1,Delivered
58296,20250529,1749,2041,3092,2,638.55,41.3,129.18,50,3.0,Delivered
58297,20240126,1038,2063,3114,5,2485.59,31.73,120.99,18,4.5,Delivered
58298,20241108,1306,2030,3092,3,1532.67,20.64,117.91,18,4.5,Delivered
58299,20240505,1180,2109,3142,4,666.51,41.92,0.0,40,,Cancelled
58300,20250211,1385,2073,3118,3,536.16,36.93,148.22,46,3.6,Delivered
58301,20250718,1571,2102,3041,1,332.63,69.52,195.26,38,3.4,Delivered
58302,20240716,1786,2057,3079,2,1463.67,29.82,0.0,31,4.5,Delivered
58303,20240706,1187,2067,3030,4,2892.66,48.31,133.92,20,4.5,Delivered
58304,20251128,1102,2081,3124,5,3350.98,29.02,0.0,18,4.2,Delivered
58305,20251216,1153,2084,3066,3,512.87,15.31,0.0,34,4.0,Delivered
58306,20250428,1611,2051,3077,1,796.25,76.08,0.0,33,,Cancelled
58307,20250325,1761,2072,3128,2,1134.55,26.81,0.0,20,3.2,Delivered
58308,20250606,1440,2092,3087,5,3454.36,39.82,0.0,40,4.1,Delivered
58309,20241219,1124,2109,3093,5,3900.1,54.9,84.27,59,3.8,Delivered
58310,20251019,1249,2112,3058,3,2484.23,42.4,158.45,25,3.9,Delivered
58311,20250819,1707,2047,3072,2,1644.06,65.28,0.0,27,3.4,Delivered
58312,20240409,1247,2006,3098,2,574.06,36.18,106.02,49,,Cancelled
58313,20250907,1329,2029,3081,4,2675.99,56.46,0.0,19,4.9,Delivered
58314,20250711,1425,2001,3005,5,2416.05,38.4,30.65,46,4.0,Delivered
58315,20250709,1459,2089,3038,4,2240.31,27.33,199.75,18,3.5,Delivered
58316,20241004,1593,2118,3087,5,1540.9,17.56,0.0,63,3.3,Delivered
58317,20251123,1402,2020,3025,3,1411.51,38.0,149.57,37,4.5,Delivered
58318,20251129,1197,2079,3135,2,901.06,43.05,216.63,22,4.7,Delivered
58319,20250917,1090,2088,3027,4,3353.88,20.0,0.0,64,4.3,Delivered
58320,20250505,1378,2085,3072,3,911.28,37.98,0.0,31,4.9,Delivered
58321,20240911,1415,2085,3091,1,157.8,39.11,102.89,30,4.1,Delivered
58322,20250115,1068,2008,3004,5,1849.99,19.47,0.0,22,,Cancelled
58323,20250625,1658,2117,3087,4,3439.46,71.14,89.37,46,3.2,Delivered
58324,20240920,1692,2042,3111,5,3541.77,46.06,65.59,54,3.2,Delivered
58325,20250901,1703,2103,3140,4,2389.16,56.91,180.13,41,4.3,Delivered
58326,20241124,1392,2056,3116,4,2881.41,42.79,156.44,34,3.4,Delivered
58327,20240424,1123,2007,3095,5,4248.51,59.25,24.9,63,4.2,Delivered
58328,20241002,1311,2037,3009,2,1681.78,51.4,202.87,50,4.5,Delivered
58329,20250502,1746,2113,3128,3,980.65,34.99,62.87,41,3.6,Delivered
58330,20241007,1528,2075,3041,2,767.97,55.97,62.09,28,,Cancelled
58331,20241001,1707,2047,3125,5,2260.98,64.66,0.0,32,4.5,Delivered
58332,20251219,1529,2109,3133,5,1351.71,50.01,0.0,53,3.3,Delivered
58333,20241123,1511,2009,3001,1,179.75,17.11,0.0,30,4.6,Delivered
58334,20240729,1265,2037,3004,3,2359.64,34.77,126.15,23,4.0,Delivered
58335,20251227,1308,2035,3005,2,718.84,26.91,68.17,39,4.0,Delivered
58336,20250705,1476,2097,3106,5,2116.65,43.84,0.0,56,4.2,Delivered
58337,20240126,1247,2044,3038,3,828.58,38.33,0.0,20,4.3,Delivered
58338,20240127,1046,2011,3093,2,1441.36,54.76,106.18,35,4.9,Delivered
58339,20251202,1220,2055,3050,2,1563.84,68.2,92.89,56,3.8,Delivered
58340,20240323,1714,2016,3038,1,498.69,19.0,0.0,45,4.2,Delivered
58341,20251112,1155,2049,3105,5,2999.8,29.31,0.0,21,4.8,Delivered
58342,20250216,1255,2018,3016,2,1007.59,33.39,0.0,52,3.2,Delivered
58343,20240615,1591,2070,3114,5,1878.14,70.37,145.64,40,3.2,Delivered
58344,20251130,1102,2074,3135,3,1101.21,77.59,0.0,39,4.9,Delivered
58345,20240617,1599,2077,3029,4,2131.53,78.46,94.53,31,3.3,Delivered
58346,20240816,1512,2033,3107,1,867.4,75.51,124.13,40,4.7,Delivered
58347,20250831,1612,2100,3087,3,1890.25,65.56,66.23,18,3.2,Delivered
58348,20250101,1074,2049,3013,3,2637.83,50.3,212.55,41,4.6,Delivered
58349,20250611,1590,2062,3124,4,3404.37,27.87,163.61,22,3.8,Delivered
58350,20251008,1490,2086,3038,5,4203.27,72.42,0.0,65,4.5,Delivered
58351,20250621,1781,2028,3106,4,1567.78,67.55,0.0,60,4.9,Delivered
58352,20250607,1556,2003,3141,2,1611.01,75.72,25.09,22,4.4,Delivered
58353,20240312,1153,2058,3124,1,209.69,54.13,0.0,50,4.1,Delivered
58354,20251006,1797,2018,3146,1,785.14,17.06,88.77,43,3.6,Delivered
58355,20240415,1773,2116,3125,1,206.98,54.73,123.87,47,4.6,Delivered
58356,20251119,1677,2049,3099,5,889.69,70.06,0.0,32,3.0,Delivered
58357,20241008,1012,2104,3046,3,1892.83,62.22,131.5,58,3.9,Delivered
58358,20240512,1300,2038,3009,3,1559.32,45.72,0.0,54,4.6,Delivered
58359,20250617,1140,2026,3137,5,1673.77,62.55,0.0,38,4.7,Delivered
58360,20240925,1366,2018,3022,2,1673.28,49.83,39.68,18,4.9,Delivered
58361,20250215,1507,2002,3088,3,1990.08,54.54,0.0,44,4.0,Delivered
58362,20251103,1399,2084,3033,2,692.41,54.37,209.84,51,3.2,Delivered
58363,20250910,1477,2016,3112,1,750.32,44.6,51.94,36,3.5,Delivered
58364,20240118,1082,2020,3048,5,3427.29,59.44,46.64,42,3.6,Delivered
58365,20240426,1520,2023,3118,3,2515.3,52.58,0.0,38,4.5,Delivered
58366,20240523,1596,2008,3150,4,2440.11,40.67,135.11,46,3.1,Delivered
58367,20251217,1533,2059,3123,5,1462.59,29.27,166.37,19,4.6,Delivered
58368,20250704,1608,2023,3013,5,1446.37,66.07,0.0,50,4.6,Delivered
58369,20251027,1513,2028,3117,5,1167.94,35.59,77.56,46,4.7,Delivered
58370,20251118,1664,2056,3150,2,517.22,28.64,106.61,27,4.0,Delivered
58371,20250225,1317,2082,3012,2,311.18,58.68,93.5,41,3.6,Delivered
58372,20250103,1090,2030,3083,2,370.36,55.36,149.68,29,3.4,Delivered
58373,20251007,1762,2006,3149,4,1472.25,16.08,160.94,19,3.7,Delivered
58374,20250711,1640,2025,3106,2,408.38,73.29,0.0,27,,Cancelled
58375,20240219,1328,2089,3074,1,449.56,38.19,232.43,49,4.1,Delivered
58376,20251108,1096,2060,3072,3,707.94,35.98,0.0,54,3.6,Delivered
58377,20240415,1175,2003,3059,4,2178.37,34.55,211.21,59,4.0,Delivered
58378,20240803,1687,2111,3013,4,1809.53,71.31,233.4,46,4.7,Delivered
58379,20251019,1428,2017,3119,4,1408.26,67.63,197.78,18,4.1,Delivered
58380,20250228,1371,2090,3056,2,1609.87,39.03,0.0,47,4.6,Delivered
58381,20240312,1451,2107,3101,2,472.78,55.26,0.0,28,4.5,Delivered
58382,20250321,1376,2089,3105,3,2632.3,44.29,101.73,38,4.1,Delivered
58383,20240704,1390,2093,3106,5,2915.31,55.53,203.41,57,3.9,Delivered
58384,20240310,1592,2015,3146,3,2570.56,71.06,176.58,26,4.4,Delivered
58385,20240529,1267,2101,3075,1,522.91,25.5,0.0,30,,Cancelled
58386,20240902,1127,2036,3056,4,2829.99,21.9,0.0,38,3.5,Delivered
58387,20250621,1234,2074,3137,2,496.58,23.69,163.36,20,3.2,Delivered
58388,20251013,1786,2082,3149,5,1545.69,33.96,0.0,18,3.1,Delivered
58389,20240408,1056,2042,3001,5,1889.24,30.84,119.14,39,3.5,Delivered
